"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"108","1969","7","Maharashtra","Aurangabad","-1.0","-1.0","115.0","56.0","87.3","63.3","-1.0","-1.0","126.8","192.5","181.7","-1.0","-1.0","137.5","152.2","-1.0","-1.0"
"108","1970","7","Maharashtra","Aurangabad","-1.0","116.0","112.3","56.0","79.6","63.5","-1.0","-1.0","102.5","143.0","167.0","200.0","-1.0","116.0","-1.0","109.5","117.5"
"108","1971","7","Maharashtra","Aurangabad","-1.0","-1.0","92.9","56.0","104.6","97.6","-1.0","-1.0","98.6","-1.0","111.5","-1.0","-1.0","-1.0","143.0","-1.0","-1.0"
"108","1972","7","Maharashtra","Aurangabad","-1.0","-1.0","-1.0","223.5","212.0","153.0","-1.0","-1.0","207.5","230.0","311.5","415.0","-1.0","148.0","285.0","-1.0","284.0"
"108","1973","7","Maharashtra","Aurangabad","-1.0","-1.0","175.5","149.5","120.0","159.3","-1.0","-1.0","252.0","252.0","286.5","352.1","-1.0","226.7","295.0","323.8","356.3"
"108","1974","7","Maharashtra","Aurangabad","270.0","205.0","180.0","186.0","110.0","160.0","-1.0","-1.0","204.0","274.0","290.0","350.0","-1.0","225.1","299.0","210.0","-1.0"
"108","1975","7","Maharashtra","Aurangabad","-1.0","171.1","130.0","160.5","123.0","105.3","-1.0","-1.0","187.0","272.5","165.7","305.5","-1.0","175.7","240.0","166.0","-1.0"
"108","1976","7","Maharashtra","Aurangabad","-1.0","192.0","148.0","118.0","107.0","111.0","-1.0","-1.0","161.0","334.0","282.0","447.0","-1.0","289.0","297.0","229.0","-1.0"
"108","1977","7","Maharashtra","Aurangabad","-1.0","134.5","137.5","108.0","105.6","115.6","-1.0","-1.0","199.0","433.5","287.0","412.0","-1.0","240.0","290.0","146.0","405.0"
"108","1978","7","Maharashtra","Aurangabad","-1.0","115.0","137.5","114.7","98.3","97.6","-1.0","-1.0","198.0","415.0","238.5","366.7","-1.0","202.5","270.0","132.0","-1.0"
"108","1979","7","Maharashtra","Aurangabad","-1.0","116.8","160.0","120.0","113.3","108.6","-1.0","-1.0","221.4","425.0","295.8","451.7","-1.0","252.6","398.3","-1.0","-1.0"
"108","1980","7","Maharashtra","Aurangabad","-1.0","145.0","209.5","162.5","145.7","130.0","-1.0","-1.0","327.9","456.0","405.0","497.8","-1.0","266.7","435.4","445.0","-1.0"
"108","1981","7","Maharashtra","Aurangabad","-1.0","153.3","218.0","151.3","129.5","134.2","-1.0","-1.0","303.6","478.5","409.0","503.8","-1.0","274.3","400.5","273.4","-1.0"
"108","1982","7","Maharashtra","Aurangabad","-1.0","180.0","232.3","170.0","147.5","143.1","-1.0","-1.0","275.0","451.3","458.8","525.0","-1.0","290.0","432.1","300.0","-1.0"
"108","1983","7","Maharashtra","Aurangabad","-1.0","178.4","200.0","175.3","140.0","144.5","-1.0","-1.0","318.5","433.9","410.0","534.1","-1.0","287.3","410.3","313.1","-1.0"
"108","1984","7","Maharashtra","Aurangabad","-1.0","181.5","225.0","184.3","157.7","147.3","-1.0","-1.0","362.3","439.5","437.7","572.2","-1.0","297.7","413.5","270.3","-1.0"
"108","1985","7","Maharashtra","Aurangabad","-1.0","192.3","236.1","193.3","160.0","150.3","-1.0","-1.0","358.5","452.3","465.7","580.2","-1.0","298.3","418.3","303.5","-1.0"
"108","1986","7","Maharashtra","Aurangabad","-1.0","198.3","245.0","159.0","167.4","-1.0","190.1","-1.0","342.4","571.7","471.9","707.5","-1.0","318.8","462.0","335.6","-1.0"
"108","1987","7","Maharashtra","Aurangabad","-1.0","200.5","242.4","194.5","171.2","161.4","-1.0","-1.0","365.5","580.2","511.6","748.3","-1.0","391.5","496.5","332.5","-1.0"
"108","1988","7","Maharashtra","Aurangabad","-1.0","206.3","260.7","203.9","175.3","160.3","-1.0","-1.0","411.3","592.6","501.3","733.4","-1.0","385.4","518.4","335.3","-1.0"
"108","1989","7","Maharashtra","Aurangabad","-1.0","213.2","296.8","205.5","193.4","172.3","-1.0","-1.0","502.3","681.3","612.5","854.3","-1.0","422.5","643.2","321.1","-1.0"
"108","1990","7","Maharashtra","Aurangabad","-1.0","249.0","311.0","266.0","216.0","176.0","-1.0","-1.0","531.0","895.0","733.0","1126.0","-1.0","515.0","753.0","363.0","-1.0"
"108","1991","7","Maharashtra","Aurangabad","-1.0","363.0","430.0","422.0","398.0","311.0","-1.0","-1.0","611.0","1231.0","949.0","1391.0","-1.0","574.0","912.0","452.0","-1.0"
"108","1992","7","Maharashtra","Aurangabad","-1.0","333.0","406.0","331.0","222.0","242.0","-1.0","-1.0","717.0","1269.0","882.0","1283.0","-1.0","610.0","872.0","787.0","-1.0"
"108","1993","7","Maharashtra","Aurangabad","-1.0","376.0","411.0","352.0","248.0","251.0","-1.0","-1.0","769.0","1218.0","912.0","1318.0","-1.0","629.0","862.0","831.0","-1.0"
"108","1994","7","Maharashtra","Aurangabad","-1.0","367.0","445.0","360.0","320.0","269.0","-1.0","-1.0","890.0","1431.0","1180.0","1710.0","-1.0","836.0","848.0","830.0","-1.0"
"108","1995","7","Maharashtra","Aurangabad","-1.0","367.0","445.0","360.0","320.0","269.0","-1.0","-1.0","890.0","1431.0","1180.0","1710.0","-1.0","836.0","848.0","830.0","-1.0"
"108","1996","7","Maharashtra","Aurangabad","-1.0","402.0","514.0","445.0","356.0","341.0","423.0","-1.0","915.0","1542.0","1165.0","1920.0","-1.0","819.0","944.0","867.0","-1.0"
"108","1997","7","Maharashtra","Aurangabad","-1.0","441.0","550.0","527.0","440.0","416.0","-1.0","-1.0","1324.0","2282.0","1338.0","2125.0","-1.0","845.0","1165.0","-1.0","-1.0"
"108","1998","7","Maharashtra","Aurangabad","-1.0","461.0","561.0","494.0","436.0","370.0","-1.0","-1.0","1147.0","2091.0","1189.0","2086.0","-1.0","939.0","1097.0","824.0","-1.0"
"108","1999","7","Maharashtra","Aurangabad","-1.0","471.0","648.0","511.0","465.0","449.0","-1.0","-1.0","1204.0","2129.0","1208.0","2170.0","-1.0","1013.0","1132.0","799.0","-1.0"
"108","2000","7","Maharashtra","Aurangabad","-1.0","483.0","670.0","-1.0","461.0","462.0","-1.0","-1.0","1311.0","2041.0","1226.0","1993.0","-1.0","966.0","1141.0","823.0","-1.0"
"108","2001","7","Maharashtra","Aurangabad","-1.0","501.0","688.0","554.0","530.0","449.0","-1.0","-1.0","1344.0","2079.0","1290.0","2061.0","-1.0","-1.0","1172.0","848.0","-1.0"
"108","2002","7","Maharashtra","Aurangabad","-1.0","512.0","670.0","590.0","501.0","428.0","-1.0","-1.0","1336.0","2021.0","1222.0","2015.0","-1.0","1600.0","1120.0","822.0","-1.0"
"108","2003","7","Maharashtra","Aurangabad","-1.0","513.0","685.0","600.0","512.0","498.0","-1.0","-1.0","1418.0","2075.0","1265.0","2012.0","-1.0","1550.0","1164.0","862.0","-1.0"
"108","2004","7","Maharashtra","Aurangabad","-1.0","518.0","673.0","575.0","507.0","513.0","-1.0","-1.0","1410.0","1993.0","1389.0","2100.0","-1.0","1473.0","1215.0","-1.0","-1.0"
"108","2005","7","Maharashtra","Aurangabad","-1.0","600.0","672.0","484.0","400.0","413.0","-1.0","-1.0","1392.0","1800.0","1700.0","2150.0","-1.0","1472.0","1260.0","-1.0","-1.0"
"108","2006","7","Maharashtra","Aurangabad","-1.0","650.0","824.0","712.0","529.0","553.0","-1.0","-1.0","1580.0","1795.0","1590.0","2434.0","-1.0","1311.0","1200.0","-1.0","-1.0"
"108","2007","7","Maharashtra","Aurangabad","-1.0","600.0","1012.0","790.0","606.0","552.0","-1.0","-1.0","1571.0","2049.0","1511.0","-1.0","-1.0","1428.0","1391.0","-1.0","-1.0"
"108","2008","7","Maharashtra","Aurangabad","-1.0","867.0","1079.0","979.0","802.0","716.0","-1.0","-1.0","2000.0","2666.0","1800.0","5300.0","-1.0","2126.0","2848.0","-1.0","-1.0"
"108","2009","7","Maharashtra","Aurangabad","-1.0","1012.0","1222.0","972.0","855.0","802.0","-1.0","-1.0","1909.0","3638.0","1789.0","6451.0","-1.0","2192.0","2925.0","-1.0","-1.0"
"108","2010","7","Maharashtra","Aurangabad","-1.0","-1.0","1366.0","1162.0","944.0","855.0","-1.0","-1.0","1968.0","3640.0","2745.0","-1.0","-1.0","2610.0","-1.0","-1.0","-1.0"
"108","2011","7","Maharashtra","Aurangabad","-1.0","-1.0","1250.0","2214.0","1103.0","990.0","-1.0","-1.0","2466.0","2907.0","2871.0","-1.0","-1.0","3678.0","-1.0","-1.0","-1.0"
"108","2012","7","Maharashtra","Aurangabad","-1.0","-1.0","1488.0","1784.0","1262.0","1156.0","-1.0","-1.0","3667.0","3439.0","3833.0","-1.0","-1.0","2751.0","-1.0","-1.0","-1.0"
"108","2013","7","Maharashtra","Aurangabad","-1.0","-1.0","1814.0","1488.0","1387.0","1215.0","-1.0","-1.0","2960.0","3911.0","3891.0","11626.0","-1.0","2750.0","-1.0","-1.0","-1.0"
"108","2014","7","Maharashtra","Aurangabad","-1.0","-1.0","1579.0","1607.0","1352.0","1092.0","-1.0","-1.0","2628.0","4602.0","2733.0","-1.0","3469.0","3125.0","4500.0","-1.0","-1.0"
"108","2015","7","Maharashtra","Aurangabad","-1.0","-1.0","1644.0","1559.0","1412.0","1322.0","-1.0","-1.0","4068.0","7286.0","4490.0","8376.0","-1.0","2875.0","1590.0","-1.0","-1.0"
"108","2016","7","Maharashtra","Aurangabad","-1.0","-1.0","1749.0","1863.0","1358.0","1289.0","-1.0","-1.0","5406.0","3781.0","3573.0","5775.0","3400.0","3113.0","2892.0","-1.0","-1.0"
"109","1966","7","Maharashtra","Parbhani","-1.0","-1.0","108.8","-1.0","86.1","-1.0","-1.0","-1.0","137.8","103.8","122.3","184.7","-1.0","133.8","180.7","97.6","178.8"
"109","1967","7","Maharashtra","Parbhani","-1.0","-1.0","140.2","56.0","71.0","-1.0","120.0","-1.0","132.6","120.9","99.7","152.7","-1.0","-1.0","127.9","-1.0","105.4"
"109","1968","7","Maharashtra","Parbhani","-1.0","76.0","138.0","57.0","74.3","52.0","108.7","-1.0","165.3","162.7","105.8","169.4","-1.0","92.4","118.7","-1.0","-1.0"
"109","1969","7","Maharashtra","Parbhani","-1.0","-1.0","111.5","56.0","69.0","50.5","-1.0","-1.0","96.7","100.0","143.5","251.0","-1.0","106.7","151.5","-1.0","-1.0"
"109","1970","7","Maharashtra","Parbhani","-1.0","-1.0","106.0","117.0","67.0","60.7","-1.0","-1.0","90.0","114.0","124.0","198.3","-1.0","115.0","-1.0","69.0","-1.0"
"109","1971","7","Maharashtra","Parbhani","-1.0","135.0","125.0","110.0","90.0","66.0","-1.0","-1.0","109.0","133.0","157.0","-1.0","-1.0","132.0","200.0","200.0","200.0"
"109","1972","7","Maharashtra","Parbhani","-1.0","-1.0","117.4","99.5","121.9","95.2","-1.0","-1.0","149.6","232.5","164.6","319.4","-1.0","226.2","195.0","-1.0","284.0"
"109","1973","7","Maharashtra","Parbhani","-1.0","-1.0","210.6","154.7","125.9","120.0","251.0","-1.0","205.7","195.0","224.0","326.9","-1.0","223.8","325.3","-1.0","358.5"
"109","1974","7","Maharashtra","Parbhani","-1.0","-1.0","197.7","155.5","126.1","125.8","-1.0","-1.0","196.3","242.0","218.3","381.4","-1.0","161.3","231.4","-1.0","-1.0"
"109","1975","7","Maharashtra","Parbhani","-1.0","166.3","143.9","131.1","90.6","87.7","-1.0","-1.0","124.0","164.8","184.6","344.3","-1.0","-1.0","196.6","-1.0","-1.0"
"109","1976","7","Maharashtra","Parbhani","-1.0","157.0","149.0","117.0","95.0","91.0","-1.0","-1.0","142.4","269.0","236.0","409.0","-1.0","246.0","302.0","-1.0","-1.0"
"109","1977","7","Maharashtra","Parbhani","-1.0","106.0","142.5","104.0","103.0","95.0","-1.0","-1.0","221.4","304.7","224.0","356.0","-1.0","180.0","220.0","147.0","425.0"
"109","1978","7","Maharashtra","Parbhani","-1.0","103.0","135.8","114.5","99.0","94.9","-1.0","-1.0","208.1","382.5","220.0","334.0","-1.0","176.0","265.0","125.0","-1.0"
"109","1979","7","Maharashtra","Parbhani","-1.0","112.2","166.4","128.3","110.4","-1.0","-1.0","-1.0","220.0","393.9","253.9","4303.0","-1.0","190.0","270.0","-1.0","-1.0"
"109","1980","7","Maharashtra","Parbhani","-1.0","128.9","195.1","162.0","134.7","120.0","-1.0","-1.0","275.0","407.5","357.8","515.8","-1.0","239.5","410.4","401.4","-1.0"
"109","1981","7","Maharashtra","Parbhani","-1.0","130.5","198.0","162.3","131.9","112.5","-1.0","-1.0","270.5","430.0","393.9","541.1","-1.0","239.8","397.5","302.0","-1.0"
"109","1982","7","Maharashtra","Parbhani","-1.0","154.0","233.0","170.5","138.0","130.0","-1.0","-1.0","240.0","464.0","413.0","559.0","-1.0","260.0","405.5","278.5","-1.0"
"109","1983","7","Maharashtra","Parbhani","-1.0","152.8","201.3","174.8","136.8","133.3","-1.0","-1.0","287.5","415.1","400.3","561.2","-1.0","271.3","406.1","297.5","-1.0"
"109","1984","7","Maharashtra","Parbhani","-1.0","167.5","209.4","165.3","148.1","135.8","-1.0","-1.0","307.5","410.3","432.1","563.3","-1.0","275.5","405.3","272.4","-1.0"
"109","1985","7","Maharashtra","Parbhani","-1.0","165.0","235.3","169.1","152.5","138.3","-1.0","-1.0","320.2","408.3","437.3","570.2","-1.0","275.0","416.3","270.5","-1.0"
"109","1986","7","Maharashtra","Parbhani","-1.0","194.3","241.5","180.3","154.2","145.3","-1.0","-1.0","328.2","513.4","462.5","700.0","-1.0","292.3","455.7","304.8","-1.0"
"109","1987","7","Maharashtra","Parbhani","-1.0","198.5","242.9","164.7","166.0","164.8","-1.0","-1.0","381.6","543.9","521.3","782.2","-1.0","368.7","509.8","311.0","-1.0"
"109","1988","7","Maharashtra","Parbhani","-1.0","205.4","265.1","171.7","172.1","167.5","-1.0","-1.0","419.8","601.8","490.8","817.1","-1.0","381.5","551.2","320.6","-1.0"
"109","1989","7","Maharashtra","Parbhani","-1.0","222.5","271.3","170.3","170.3","164.4","-1.0","-1.0","502.4","705.6","638.4","910.4","-1.0","413.8","652.3","311.4","-1.0"
"109","1990","7","Maharashtra","Parbhani","-1.0","230.0","301.0","224.0","203.0","166.0","-1.0","-1.0","521.0","921.0","844.0","1041.0","-1.0","446.0","761.0","316.0","-1.0"
"109","1991","7","Maharashtra","Parbhani","-1.0","353.0","441.0","398.0","385.0","371.0","-1.0","-1.0","614.0","1261.0","1129.0","1403.0","-1.0","-1.0","844.0","-1.0","-1.0"
"109","1992","7","Maharashtra","Parbhani","-1.0","312.0","430.0","296.0","213.0","280.0","-1.0","-1.0","655.0","1208.0","916.0","1355.0","-1.0","598.0","901.0","768.0","-1.0"
"109","1993","7","Maharashtra","Parbhani","-1.0","345.0","412.0","328.0","241.0","284.0","-1.0","-1.0","719.0","1140.0","911.0","1348.0","-1.0","632.0","878.0","822.0","-1.0"
"109","1994","7","Maharashtra","Parbhani","-1.0","355.0","430.0","333.0","284.0","316.0","-1.0","-1.0","859.0","1671.0","1249.0","1660.0","-1.0","808.0","911.0","816.0","-1.0"
"109","1995","7","Maharashtra","Parbhani","-1.0","335.0","430.0","333.0","284.0","316.0","-1.0","-1.0","859.0","1671.0","1249.0","1660.0","-1.0","808.0","911.0","816.0","-1.0"
"109","1996","7","Maharashtra","Parbhani","-1.0","386.0","517.0","392.0","329.0","340.0","-1.0","-1.0","884.0","1668.0","1217.0","1690.0","-1.0","823.0","897.0","971.0","-1.0"
"109","1997","7","Maharashtra","Parbhani","-1.0","416.0","574.0","484.0","416.0","379.0","-1.0","-1.0","1295.0","2201.0","1335.0","2229.0","-1.0","1006.0","1180.0","-1.0","-1.0"
"109","1998","7","Maharashtra","Parbhani","-1.0","435.0","571.0","502.0","413.0","369.0","-1.0","-1.0","1184.0","1999.0","1310.0","2169.0","-1.0","971.0","1230.0","791.0","-1.0"
"109","1999","7","Maharashtra","Parbhani","-1.0","480.0","644.0","529.0","431.0","428.0","-1.0","-1.0","1233.0","2065.0","1268.0","2239.0","-1.0","1011.0","1144.0","781.0","-1.0"
"109","2000","7","Maharashtra","Parbhani","-1.0","500.0","668.0","537.0","442.0","439.0","-1.0","-1.0","1357.0","2072.0","1261.0","2083.0","-1.0","945.0","1131.0","803.0","-1.0"
"109","2001","7","Maharashtra","Parbhani","-1.0","493.0","684.0","532.0","485.0","441.0","-1.0","-1.0","1366.0","2047.0","1258.0","2060.0","-1.0","975.0","1135.0","811.0","-1.0"
"109","2002","7","Maharashtra","Parbhani","-1.0","385.0","655.0","510.0","400.0","450.0","-1.0","-1.0","1340.0","2012.0","1125.0","2080.0","-1.0","970.0","1170.0","817.0","-1.0"
"109","2003","7","Maharashtra","Parbhani","-1.0","407.0","700.0","538.0","421.0","460.0","-1.0","-1.0","1323.0","2011.0","1203.0","2125.0","-1.0","985.0","1182.0","870.0","-1.0"
"109","2004","7","Maharashtra","Parbhani","-1.0","410.0","754.0","565.0","460.0","439.0","-1.0","-1.0","1365.0","2045.0","1350.0","2210.0","-1.0","990.0","1172.0","-1.0","-1.0"
"109","2005","7","Maharashtra","Parbhani","-1.0","470.0","745.0","358.0","530.0","458.0","-1.0","-1.0","1350.0","1975.0","1397.0","2200.0","-1.0","993.0","1205.0","-1.0","-1.0"
"109","2006","7","Maharashtra","Parbhani","-1.0","500.0","752.0","490.0","586.0","600.0","-1.0","-1.0","1510.0","1960.0","1330.0","2360.0","-1.0","990.0","1200.0","-1.0","-1.0"
"109","2007","7","Maharashtra","Parbhani","-1.0","501.0","750.0","487.0","675.0","605.0","-1.0","-1.0","1582.0","1958.0","1541.0","2265.0","-1.0","1144.0","1310.0","-1.0","-1.0"
"109","2008","7","Maharashtra","Parbhani","-1.0","533.0","1102.0","880.0","730.0","689.0","-1.0","-1.0","2002.0","2700.0","2245.0","4907.0","-1.0","2000.0","2605.0","-1.0","-1.0"
"109","2009","7","Maharashtra","Parbhani","-1.0","594.0","1261.0","894.0","832.0","884.0","-1.0","-1.0","2046.0","3722.0","2239.0","5583.0","-1.0","2201.0","2616.0","-1.0","-1.0"
"109","2010","7","Maharashtra","Parbhani","-1.0","890.0","1418.0","1009.0","850.0","906.0","-1.0","-1.0","1876.0","3783.0","2599.0","-1.0","-1.0","2474.0","-1.0","-1.0","-1.0"
"109","2011","7","Maharashtra","Parbhani","-1.0","932.0","1364.0","1973.0","1165.0","1000.0","-1.0","-1.0","2327.0","3034.0","3030.0","-1.0","-1.0","3634.0","-1.0","-1.0","-1.0"
"109","2012","7","Maharashtra","Parbhani","-1.0","1123.0","1388.0","1548.0","1198.0","1000.0","-1.0","-1.0","3490.0","3348.0","3932.0","-1.0","-1.0","2775.0","-1.0","-1.0","-1.0"
"109","2013","7","Maharashtra","Parbhani","-1.0","913.0","1606.0","1413.0","1252.0","1201.0","-1.0","-1.0","2843.0","3854.0","3790.0","17000.0","-1.0","2701.0","4911.0","-1.0","-1.0"
"109","2014","7","Maharashtra","Parbhani","-1.0","921.0","1450.0","1301.0","748.0","1313.0","-1.0","-1.0","2447.0","4471.0","2520.0","9065.0","3643.0","3199.0","-1.0","-1.0","-1.0"
"109","2015","7","Maharashtra","Parbhani","-1.0","1051.0","1616.0","1453.0","1260.0","1350.0","-1.0","-1.0","4032.0","7347.0","4902.0","6558.0","3610.0","3156.0","4511.0","-1.0","-1.0"
"109","2016","7","Maharashtra","Parbhani","-1.0","4100.0","1697.0","1809.0","1329.0","2175.0","-1.0","-1.0","5071.0","3989.0","3920.0","4385.0","3455.0","3331.0","5334.0","-1.0","-1.0"
"110","1966","7","Maharashtra","Beed","-1.0","124.7","121.7","61.4","93.8","-1.0","63.8","-1.0","176.7","187.7","141.8","217.2","-1.0","110.5","160.9","-1.0","-1.0"
"110","1967","7","Maharashtra","Beed","-1.0","133.0","123.9","68.9","95.3","80.1","-1.0","-1.0","126.1","191.8","147.3","224.2","-1.0","107.0","12.7","166.6","90.1"
"110","1968","7","Maharashtra","Beed","-1.0","-1.0","117.8","56.0","81.0","59.0","-1.0","-1.0","145.0","171.0","119.3","258.9","-1.0","75.7","84.1","-1.0","64.1"
"110","1969","7","Maharashtra","Beed","-1.0","153.0","119.4","56.0","89.7","59.7","115.5","-1.0","116.2","176.0","166.1","253.9","-1.0","118.9","85.3","-1.0","83.1"
"110","1970","7","Maharashtra","Beed","-1.0","165.0","97.7","87.4","80.0","67.2","-1.0","-1.0","90.4","105.9","146.3","-1.0","-1.0","113.4","155.7","149.3","104.3"
"110","1971","7","Maharashtra","Beed","-1.0","91.8","97.0","89.3","90.6","-1.0","-1.0","-1.0","100.7","190.0","125.0","-1.0","-1.0","-1.0","201.4","126.9","83.3"
"110","1972","7","Maharashtra","Beed","-1.0","-1.0","150.1","116.3","148.9","74.0","-1.0","-1.0","162.6","179.2","239.0","-1.0","-1.0","231.2","210.0","-1.0","-1.0"
"110","1973","7","Maharashtra","Beed","-1.0","-1.0","201.5","169.3","166.0","163.3","-1.0","-1.0","193.0","198.5","271.0","-1.0","-1.0","224.0","291.7","202.0","362.3"
"110","1974","7","Maharashtra","Beed","279.9","197.1","203.4","169.9","165.0","-1.0","-1.0","-1.0","247.9","290.6","363.8","355.7","-1.0","-1.0","274.4","200.0","-1.0"
"110","1975","7","Maharashtra","Beed","-1.0","198.7","160.1","142.1","131.6","-1.0","-1.0","-1.0","171.1","216.6","214.4","-1.0","-1.0","-1.0","202.1","230.0","-1.0"
"110","1976","7","Maharashtra","Beed","-1.0","128.0","148.0","136.0","111.0","105.0","-1.0","-1.0","156.0","364.0","218.0","411.0","-1.0","-1.0","353.0","172.0","-1.0"
"110","1977","7","Maharashtra","Beed","-1.0","136.7","145.0","127.7","113.0","97.0","-1.0","-1.0","218.0","383.0","252.0","389.0","-1.0","-1.0","341.0","132.5","-1.0"
"110","1978","7","Maharashtra","Beed","-1.0","129.0","141.5","114.9","104.3","90.0","-1.0","-1.0","206.0","401.0","244.0","337.0","-1.0","-1.0","261.7","109.0","-1.0"
"110","1979","7","Maharashtra","Beed","-1.0","106.6","165.0","120.8","109.5","108.5","-1.0","-1.0","222.7","404.0","293.5","452.6","-1.0","-1.0","374.0","-1.0","-1.0"
"110","1980","7","Maharashtra","Beed","-1.0","150.3","202.3","146.0","150.0","118.5","-1.0","-1.0","322.0","460.8","441.0","519.6","-1.0","-1.0","425.0","365.0","-1.0"
"110","1981","7","Maharashtra","Beed","-1.0","143.6","204.0","165.8","138.3","107.0","-1.0","-1.0","258.5","465.3","410.0","528.3","-1.0","-1.0","411.0","280.5","-1.0"
"110","1982","7","Maharashtra","Beed","-1.0","156.8","210.5","168.0","145.7","129.0","-1.0","-1.0","261.8","462.5","438.8","530.0","-1.0","-1.0","415.3","265.8","-1.0"
"110","1983","7","Maharashtra","Beed","-1.0","155.1","200.8","170.1","135.8","130.2","-1.0","-1.0","273.3","475.6","413.5","542.1","-1.0","-1.0","436.6","291.1","-1.0"
"110","1984","7","Maharashtra","Beed","-1.0","161.0","203.3","166.8","140.5","126.5","-1.0","-1.0","321.8","477.2","417.8","559.0","-1.0","-1.0","430.5","270.3","-1.0"
"110","1985","7","Maharashtra","Beed","-1.0","175.8","232.8","170.3","160.8","139.4","-1.0","-1.0","348.0","453.3","441.3","563.4","-1.0","-1.0","441.0","271.9","-1.0"
"110","1986","7","Maharashtra","Beed","-1.0","193.2","251.3","186.2","169.4","142.7","-1.0","-1.0","348.0","566.0","474.4","784.0","-1.0","-1.0","481.0","302.5","-1.0"
"110","1987","7","Maharashtra","Beed","-1.0","207.7","248.8","161.9","175.7","158.2","-1.0","-1.0","372.5","578.3","-1.0","-1.0","-1.0","-1.0","-1.0","307.2","-1.0"
"110","1988","7","Maharashtra","Beed","-1.0","205.9","263.4","178.9","180.2","162.3","-1.0","-1.0","433.4","618.3","519.5","770.0","-1.0","-1.0","566.5","314.3","-1.0"
"110","1989","7","Maharashtra","Beed","-1.0","223.5","291.7","200.2","204.2","176.4","-1.0","-1.0","523.4","661.8","669.7","875.8","-1.0","-1.0","695.0","283.7","-1.0"
"110","1990","7","Maharashtra","Beed","-1.0","238.0","310.0","223.0","236.0","162.0","-1.0","-1.0","529.0","940.0","868.0","1205.0","-1.0","-1.0","771.0","339.0","-1.0"
"110","1991","7","Maharashtra","Beed","-1.0","330.0","451.0","397.0","367.0","328.0","-1.0","-1.0","647.0","1181.0","1028.0","1423.0","-1.0","528.0","898.0","476.0","-1.0"
"110","1992","7","Maharashtra","Beed","-1.0","338.0","418.0","342.0","216.0","293.0","-1.0","-1.0","625.0","1211.0","932.0","1311.0","-1.0","-1.0","916.0","766.0","-1.0"
"110","1993","7","Maharashtra","Beed","-1.0","361.0","390.0","356.0","309.0","272.0","-1.0","-1.0","739.0","1229.0","919.0","1331.0","-1.0","-1.0","858.0","840.0","-1.0"
"110","1994","7","Maharashtra","Beed","-1.0","363.0","422.0","362.0","338.0","310.0","-1.0","-1.0","897.0","1366.0","1210.0","1728.0","-1.0","-1.0","912.0","829.0","-1.0"
"110","1995","7","Maharashtra","Beed","-1.0","363.0","422.0","362.0","338.0","310.0","-1.0","-1.0","897.0","1366.0","1210.0","1728.0","-1.0","-1.0","912.0","829.0","-1.0"
"110","1996","7","Maharashtra","Beed","-1.0","395.0","501.0","419.0","344.0","329.0","-1.0","-1.0","919.0","1481.0","1176.0","1941.0","-1.0","-1.0","898.0","823.0","-1.0"
"110","1997","7","Maharashtra","Beed","-1.0","439.0","580.0","503.0","432.0","367.0","-1.0","-1.0","1271.0","2272.0","1323.0","2119.0","-1.0","-1.0","1099.0","-1.0","-1.0"
"110","1998","7","Maharashtra","Beed","-1.0","447.0","558.0","503.0","430.0","362.0","-1.0","-1.0","1165.0","2078.0","1249.0","2079.0","-1.0","-1.0","1044.0","800.0","-1.0"
"110","1999","7","Maharashtra","Beed","-1.0","441.0","655.0","532.0","441.0","434.0","-1.0","-1.0","1224.0","2134.0","1236.0","2177.0","-1.0","-1.0","1064.0","795.0","-1.0"
"110","2000","7","Maharashtra","Beed","-1.0","466.0","665.0","540.0","446.0","448.0","-1.0","-1.0","1323.0","2081.0","1228.0","1998.0","-1.0","-1.0","1038.0","819.0","-1.0"
"110","2001","7","Maharashtra","Beed","-1.0","470.0","685.0","558.0","541.0","456.0","-1.0","-1.0","1358.0","2096.0","1301.0","2047.0","-1.0","-1.0","1044.0","841.0","-1.0"
"110","2002","7","Maharashtra","Beed","-1.0","527.0","692.0","531.0","527.0","460.0","-1.0","-1.0","1352.0","2048.0","1324.0","2011.0","-1.0","1100.0","1150.0","847.0","-1.0"
"110","2003","7","Maharashtra","Beed","-1.0","469.0","848.0","568.0","550.0","487.0","-1.0","-1.0","1400.0","2051.0","1396.0","2075.0","-1.0","1094.0","1200.0","870.0","-1.0"
