Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
110,1969,7,Maharashtra,Beed,115.46,129.41,185.52,207.77,258.81,42.49,0,4.84,0,53.23,67.89
110,1970,7,Maharashtra,Beed,116.26,139.63,184.5,182.6,202.32,2.56,15.83,0.24,0,33.66,85.98
110,1971,7,Maharashtra,Beed,112.16,134.19,180.43,217.12,196.11,123.3,129.08,0.81,0,20.51,69.09
110,1972,7,Maharashtra,Beed,102.72,129.93,182.81,197.68,236.54,101.94,88.97,84.22,39.42,145.04,72.55
110,1973,7,Maharashtra,Beed,127.38,138.87,187.16,200.55,268.57,80.86,0.04,1.83,1,19.77,67.42
110,1974,7,Maharashtra,Beed,105.97,131.42,179.59,205.39,178.83,85.67,13.95,5.74,0,1.01,64.36
110,1975,7,Maharashtra,Beed,103.38,123.56,170.79,219.04,233.53,72,0,0.46,0,7.04,44.04
110,1976,7,Maharashtra,Beed,109.91,125.16,174.78,187.7,252.95,74.12,0.54,2.57,35.7,111.66,76.65
110,1977,7,Maharashtra,Beed,113.72,126.43,170.1,190.68,205.82,70.83,18.35,39.16,29.55,73.44,10.83
110,1978,7,Maharashtra,Beed,104.67,104.28,148.58,167.92,207.18,2.06,3.31,20.31,22.36,66.4,62.08
110,1979,7,Maharashtra,Beed,122.75,133.08,171.45,204.64,206.69,84.77,0.23,4.78,0,41.09,20.25
110,1980,7,Maharashtra,Beed,113,129.52,179.11,191.62,243.28,13.71,20.12,0.16,15.57,90.23,101.94
110,1981,7,Maharashtra,Beed,98.37,125.4,166.74,202.98,218.55,65.38,16.21,19.21,0,26.53,67.31
110,1982,7,Maharashtra,Beed,109.58,121.18,177.25,172.05,164.19,116.42,4.07,48.71,0,56.93,57.28
110,1983,7,Maharashtra,Beed,108.98,129.41,183.41,209.72,239.27,89.72,0.12,1.36,0,24.38,69.26
110,1984,7,Maharashtra,Beed,113,115.99,176.44,203.2,248.31,137.61,0.01,60.4,0.05,9.01,90.02
110,1985,7,Maharashtra,Beed,107.83,125.23,181.97,190.89,229.7,73.02,5.37,31.06,57.59,32.49,77.3
110,1986,7,Maharashtra,Beed,117.48,123.03,175.56,189.94,243.84,25.11,13.81,8.57,49.95,119.06,91.89
110,1987,7,Maharashtra,Beed,102.57,121.58,173.98,215.59,168.33,87.02,49.12,0.98,35.36,35.63,70.66
110,1988,7,Maharashtra,Beed,111.69,126.56,174.87,171.1,239.77,60.73,0.03,7.34,0,29.22,75.83
110,1989,7,Maharashtra,Beed,103.08,123.22,148.59,192.29,238.54,25.32,5,11.34,0,60.55,96.5
110,1990,7,Maharashtra,Beed,106.7,128.73,181.5,202.69,132.76,17.19,0.09,2.14,14.83,18.42,66.21
110,1991,7,Maharashtra,Beed,107.79,127.35,178.5,170.09,223.21,16.4,9.33,30.83,38.87,123.18,93.01
110,1992,7,Maharashtra,Beed,107.97,121.58,173.34,189.45,205.84,89.19,35.53,0.23,0,34.74,81.97
110,1993,7,Maharashtra,Beed,100.82,126.6,168.06,203.14,244.63,79.23,1.51,24.06,0,0.66,49.7
110,1994,7,Maharashtra,Beed,112.9,127.57,182.82,170,221.17,18.39,0,4.11,0.63,24.08,67.27
110,1995,7,Maharashtra,Beed,109.83,136.39,168.21,187.79,212.32,113.21,0.31,29.38,0,22.37,71.95
110,1996,7,Maharashtra,Beed,119.1,142.94,187.39,196.12,231.47,101.26,0.49,10.17,0,0.02,35.1
110,1997,7,Maharashtra,Beed,95.35,113.6,171.37,164.75,211.06,46.66,10.52,0.37,17.34,61.47,39.48
110,1998,7,Maharashtra,Beed,110.15,127.96,172.71,194.82,214.53,97.43,0.6,1.2,0,20.24,25.38
110,1999,7,Maharashtra,Beed,97.64,117.36,164.92,193.74,165.43,59.54,8.88,45.95,0,2.96,49.32
110,2000,7,Maharashtra,Beed,106.09,125.3,173.97,200.16,191.07,0.04,13.18,4.68,10.09,73.28,93.49
110,2001,7,Maharashtra,Beed,103.67,124.26,177.3,180.4,222.07,51.97,59.19,13.81,38.18,52.42,93.05
110,2002,7,Maharashtra,Beed,109.35,132.72,180.76,192.17,225.89,8.24,100.59,4.24,25.76,79.89,94.47
110,2003,7,Maharashtra,Beed,112.55,125.31,169.96,183.9,226.03,58.98,15.25,31.69,34.2,85.26,102.67
110,2004,7,Maharashtra,Beed,110.71,120.69,171.96,194.03,159.48,22.85,24.29,0,5.51,50.11,71.49
110,2005,7,Maharashtra,Beed,102.02,120.69,154.93,157.85,184.2,28.48,0,0.34,0,17.17,53.02
110,2006,7,Maharashtra,Beed,94.46,114.6,142.29,175.23,142.01,46.95,0,0,0,20.37,32.51
110,2007,7,Maharashtra,Beed,94.85,118.57,164.73,168.81,203.31,4.92,0,0.58,0,47.04,69.37
110,2008,7,Maharashtra,Beed,101.94,110.48,150.22,178.53,204.35,91.2,20.33,1.49,0,34.1,67.1
110,2009,7,Maharashtra,Beed,102.78,113.76,152.94,181.03,175.49,73.67,0,0.87,0,14.61,0.46
110,2010,7,Maharashtra,Beed,78.63,116.87,158.55,183.97,215.76,0.69,0.13,0.02,0,8.75,13.8
110,2011,7,Maharashtra,Beed,85.08,110.56,160.02,151.6,197.16,2.75,0.53,1.41,0,23.54,67.7
110,2012,7,Maharashtra,Beed,102.91,118.17,160.64,183.98,206.27,101.59,7.04,2.17,0.05,23.5,62.92
110,2013,7,Maharashtra,Beed,103.57,121.15,159.21,171.32,210.25,0.02,0.15,13.82,0,18.98,55.22
110,2014,7,Maharashtra,Beed,116.11,111.61,139.39,165.67,174.68,149.03,0.01,0.05,0,41.03,61.6
110,2015,7,Maharashtra,Beed,92.32,117.06,139.84,149.21,172.88,10.16,62.03,26.19,0,52.32,60.15
111,1958,7,Maharashtra,Nanded,109.51,133.76,178.14,164.67,218.02,121.08,0,0,9,36.55,47.65
111,1959,7,Maharashtra,Nanded,115.72,134.45,183.74,167.86,238.24,0.52,0,0,0,18.26,45.02
111,1960,7,Maharashtra,Nanded,108.83,130.07,132.65,192.47,210.72,1.98,0,23.3,0,30.36,48.1
111,1961,7,Maharashtra,Nanded,111.67,128.5,174.17,179.74,192.37,36.31,0,0,0.06,0.07,36.9
111,1962,7,Maharashtra,Nanded,93.83,119.99,163.54,136.21,200.22,120.22,0,0,0,36.88,32.9
111,1963,7,Maharashtra,Nanded,99.43,123.89,161.48,165.24,226.57,0,0,0,4.42,15.75,49.2
111,1964,7,Maharashtra,Nanded,0.27,0.53,11.91,5.16,0.77,126.9,310.74,227.26,307.22,20.29,4.09
111,1965,7,Maharashtra,Nanded,3.35,1.68,0.78,21.41,3.14,197.25,466.01,181.91,189.28,3.97,0.12
111,1966,7,Maharashtra,Nanded,17,5.24,17.54,15.61,19.64,65.37,320.83,144.49,305.74,10.11,35.15
111,1967,7,Maharashtra,Nanded,2.42,1.85,39.53,9.08,6.65,169.61,368.24,151.38,152.46,19.29,5.01
111,1968,7,Maharashtra,Nanded,11.54,11.76,56.09,22.69,3.47,126.67,282.22,81.97,262.68,17.7,20.88
111,1969,7,Maharashtra,Nanded,107.15,131.34,182.05,200.37,220.89,74.61,0,1.22,0,39.87,41.12
111,1970,7,Maharashtra,Nanded,103.28,131.06,175.39,186.52,206.99,0,0,0,0,40.6,58.95
111,1971,7,Maharashtra,Nanded,105.3,124.73,165.43,197.98,197.35,47.26,79.34,0,6.03,21.32,76.85
111,1972,7,Maharashtra,Nanded,104.44,126.34,180.29,184.55,228.22,42.81,31.54,16.63,49.01,120.8,67.5
111,1973,7,Maharashtra,Nanded,127.45,145.51,192.58,195.74,257.24,98.19,0,0,1.87,0.04,37.79
111,1974,7,Maharashtra,Nanded,95.06,127.2,175.68,186.83,203.92,52.28,4.82,0,3.81,4.27,70.29
111,1975,7,Maharashtra,Nanded,95.83,114.37,137.57,207.7,226.61,46.75,0,0,0,14.35,41.94
111,1976,7,Maharashtra,Nanded,95.96,121.43,175.36,172.68,239.1,100.76,0,0,8.48,51.09,58.38
111,1977,7,Maharashtra,Nanded,103.56,122.9,163.77,185.93,202.56,56.93,0,0,10.33,37.1,28.13
111,1978,7,Maharashtra,Nanded,86.08,101.78,152.46,157.87,215.23,0,0,0,14.07,37.73,47.66
111,1979,7,Maharashtra,Nanded,105.49,102.84,171.85,194.49,176.91,12.73,0,0.4,0,44.43,45.19
111,1980,7,Maharashtra,Nanded,107.67,131.57,177.75,193.38,240.01,0,0.07,0,1.38,47.97,75.15
111,1981,7,Maharashtra,Nanded,90.88,128.26,137.69,193.25,212.22,33.62,0,0,0,35.22,50.6
111,1982,7,Maharashtra,Nanded,98.29,121.63,172.2,161.53,188.07,85.64,0,12.52,0,30.35,42.2
111,1983,7,Maharashtra,Nanded,103.28,127.31,174.48,198.32,220.44,39.68,0,0,0,2.95,37.17
111,1984,7,Maharashtra,Nanded,92.6,111.85,170.7,195.94,236.11,105.89,0,5.77,5.45,26.52,64.25
111,1985,7,Maharashtra,Nanded,100.79,125.5,172.87,180.86,236.78,0.3,0,4.39,29.17,32.16,71.7
111,1986,7,Maharashtra,Nanded,105.59,112.1,179.35,178.04,233.04,0.05,0,0,18.26,56.34,73.43
111,1987,7,Maharashtra,Nanded,96.75,123.33,150.89,201.71,190.57,30.74,0.02,0,21.39,28.47,35.02
111,1988,7,Maharashtra,Nanded,103.63,116.09,178.25,165.42,228.53,54.69,0,0,0,39.69,55.34
111,1989,7,Maharashtra,Nanded,104.83,125.65,117.38,189.26,231.24,16.96,0,0,0,37.41,59.32
111,1990,7,Maharashtra,Nanded,103.61,122.91,158.26,197.57,139.5,0,0,0,14.95,15.64,47.37
111,1991,7,Maharashtra,Nanded,101.4,126.58,179.37,171.02,230.09,0,0,0,15.51,52.51,63.01
111,1992,7,Maharashtra,Nanded,102.79,122.44,176.26,189.93,200.18,48.26,9.34,0,0,35.04,53.61
111,1993,7,Maharashtra,Nanded,103.79,122.35,147.55,198.5,233.21,43.77,0,0,0,10.58,44.39
111,1994,7,Maharashtra,Nanded,93.61,121.32,176.09,154.57,224.64,13.32,0,0,0,9.31,36.31
111,1995,7,Maharashtra,Nanded,83.36,128.83,123.12,186.32,204.53,61.06,0,0.16,0,15.12,44.09
111,1996,7,Maharashtra,Nanded,110.6,134.22,175.76,182.45,231.21,121.03,0,0,0,6.94,31.39
111,1997,7,Maharashtra,Nanded,84.1,115.28,172.07,148.24,207.68,86.35,0,0,11.22,30.74,29.14
111,1998,7,Maharashtra,Nanded,101.23,120.06,163.74,197.73,216.29,98.27,0,0,0,16.24,27.07
111,1999,7,Maharashtra,Nanded,90.65,108.7,170.9,189.16,180.42,68.13,0,0,0,18,46.73
111,2000,7,Maharashtra,Nanded,101.92,122.79,172.54,194.89,199.77,0,0,0,18.28,52,80.28
111,2001,7,Maharashtra,Nanded,97.34,129.26,147.77,172.4,220.12,0,26.69,0,19.32,24.49,60.97
111,2002,7,Maharashtra,Nanded,96.4,129.26,173.29,199.27,224.18,0,36.77,0,3.72,30.34,52.38
111,2003,7,Maharashtra,Nanded,106.42,130.33,165.38,185.35,223.53,50.33,0,0,10.1,32.97,59.28
111,2004,7,Maharashtra,Nanded,96.55,116.05,161.35,180.8,179.39,86.87,0,0.02,0,30.56,44.86
111,2005,7,Maharashtra,Nanded,89.11,116.05,147.47,163,200.76,56.31,0,0,0,10.46,39.31
111,2006,7,Maharashtra,Nanded,88.33,116.41,111.36,159.88,150.53,35.61,0,0,0,34.92,39.12
111,2007,7,Maharashtra,Nanded,95.78,117.98,162.18,161.77,210.63,2.89,0,0,0,42.83,50.52
111,2008,7,Maharashtra,Nanded,99.89,101.78,129.58,175.11,198.58,79.37,0,0,0,35.34,44.8
111,2009,7,Maharashtra,Nanded,100.57,119.8,155.66,173.31,179.35,58.57,0,0,0.74,23.19,20.34
111,2010,7,Maharashtra,Nanded,76.56,116.74,153.68,189.12,215.03,3.98,0,0,0,28,27.86
111,2011,7,Maharashtra,Nanded,86.96,108.14,160.84,133.9,198.01,62.39,0,0,0,36.73,54.89
111,2012,7,Maharashtra,Nanded,100.68,121.56,163.35,187.13,210.13,21.23,0,0,0,29.2,41.52
111,2013,7,Maharashtra,Nanded,92.33,110.18,163.57,152.8,212.48,0,0,0,0,4.45,36.59
111,2014,7,Maharashtra,Nanded,102.72,105.16,110.42,163.21,184.12,122.55,0,0,0,42.19,47.64
111,2015,7,Maharashtra,Nanded,87.56,118.46,118.5,117.54,192.27,0,22.88,0.02,0,38.88,58.88
112,1958,7,Maharashtra,Osmanabad,122.43,136.96,173.08,157,170.58,128.01,0,0,23.64,59.01,71.65
112,1959,7,Maharashtra,Osmanabad,135.92,143.79,194.18,177.74,206.18,0.29,0.01,0.58,0,12.53,65.45
112,1960,7,Maharashtra,Osmanabad,133.66,140.7,177.75,198.69,149.7,61.38,1.34,111.38,0,41.01,73.5
112,1961,7,Maharashtra,Osmanabad,129.17,137.06,188.97,181.81,112.67,1.64,0,7.52,36.43,0.39,60.82
112,1962,7,Maharashtra,Osmanabad,117.62,136.57,172.22,149.91,116.73,79.96,0,0,0,36.83,56.68
112,1963,7,Maharashtra,Osmanabad,130.01,132.18,171.91,162.21,207.22,1.82,1.25,0,22.27,34.46,108.07
112,1964,7,Maharashtra,Osmanabad,0.01,2.67,8.91,7.51,3.09,101.19,311.76,125.45,357.46,33.69,16.54
112,1965,7,Maharashtra,Osmanabad,0.5,0.59,0.02,18.26,3.93,119.13,258.47,172.38,107.08,3.85,6.06
112,1966,7,Maharashtra,Osmanabad,10.8,0.07,6.09,13.68,69.27,74.87,217.33,110.67,238.36,10.09,73.85
112,1967,7,Maharashtra,Osmanabad,2.4,1.01,8.39,11.39,28.54,106.08,358.6,81.35,175.5,36.6,3.13
112,1968,7,Maharashtra,Osmanabad,2.25,25.73,21.47,23.2,8.14,100.12,208.8,33.33,248.11,47.15,26.43
112,1969,7,Maharashtra,Osmanabad,118.08,132.5,179.98,200.35,235.08,44.18,0,2.66,0,46.73,70.73
112,1970,7,Maharashtra,Osmanabad,120.88,140.52,185.87,177,180.89,7.23,0.86,0,0,36.32,98.17
112,1971,7,Maharashtra,Osmanabad,116.7,135.11,181.52,206.12,177.43,103.85,118.64,0,0,16.14,78.32
112,1972,7,Maharashtra,Osmanabad,107.25,129.82,183.04,185.65,219.43,103.67,90.08,97.98,18.26,139.62,75.65
112,1973,7,Maharashtra,Osmanabad,131.54,145.15,189.92,198.84,252.74,60.59,0.01,0,0.81,5.04,56.84
112,1974,7,Maharashtra,Osmanabad,108.7,134.22,178.51,192.24,175.69,62.39,10.79,4.16,0,0,45.06
112,1975,7,Maharashtra,Osmanabad,104.63,122.24,170.68,213.35,216.37,68.39,0,0.01,0,0.84,44.86
112,1976,7,Maharashtra,Osmanabad,112.98,127.72,170,171.48,227.54,30.98,0.08,1.26,28.01,108.91,76.82
112,1977,7,Maharashtra,Osmanabad,116.66,132.38,165.03,173.15,181.08,44.49,4.29,37.41,41.08,59.18,24.09
112,1978,7,Maharashtra,Osmanabad,108.77,104.99,153.94,152.14,148.9,3.09,0,8,1.72,38.46,45.83
112,1979,7,Maharashtra,Osmanabad,125.14,125.36,169.45,193.75,171.01,71.24,0,15.82,0,51.66,12.52
112,1980,7,Maharashtra,Osmanabad,115.48,130.04,175.54,175.29,228.7,30.21,34.42,0,7.38,87.9,103.05
112,1981,7,Maharashtra,Osmanabad,105.34,128.72,158.08,192.78,195.16,11.78,33.05,10.97,0,25.77,71.91
112,1982,7,Maharashtra,Osmanabad,114.17,124.74,179.24,145.98,139.84,87.8,0,38.1,0,39.17,52.18
112,1983,7,Maharashtra,Osmanabad,111.74,128.08,180.53,202.44,207.16,65.83,0,0.05,0,19.17,72.88
112,1984,7,Maharashtra,Osmanabad,115.27,114.62,174.01,195.93,235.52,130.82,0,29.86,0,10.32,81.03
112,1985,7,Maharashtra,Osmanabad,111.74,124.82,176.01,184.84,207.53,66.39,1.6,32,56.7,29.57,82.66
112,1986,7,Maharashtra,Osmanabad,117.87,122.17,177.16,176.42,227.86,7.86,18.3,7.36,47.1,111.16,79.52
112,1987,7,Maharashtra,Osmanabad,107.3,124.46,168.95,206.32,143.36,88.68,29.14,0.17,20.13,29.88,74.57
112,1988,7,Maharashtra,Osmanabad,115.48,119.14,174.9,153.56,227.29,47.69,0,2.53,0,30.51,91.27
112,1989,7,Maharashtra,Osmanabad,106.55,123.32,147.07,180.06,227.37,12.17,0,8.57,0,39.89,99.13
112,1990,7,Maharashtra,Osmanabad,109.29,130.82,181.43,194.61,104.77,19.8,0.07,0.37,11.21,17.27,62.18
112,1991,7,Maharashtra,Osmanabad,110.72,129.01,178.96,155.92,201.23,1.02,1.99,15.59,8.19,97.93,89.62
112,1992,7,Maharashtra,Osmanabad,110.14,121.79,174.29,183.15,184.29,66.2,19.52,0,0,30.15,78.76
112,1993,7,Maharashtra,Osmanabad,104.49,128.58,171.37,194.91,230.06,63.14,0,14.27,0,0.08,57.51
112,1994,7,Maharashtra,Osmanabad,115.68,128.15,184.48,156.32,208.87,9.15,0,1.44,0.55,9.26,57.7
112,1995,7,Maharashtra,Osmanabad,115.41,136.91,167.04,180.38,197.33,72.99,0,15.51,0,9.69,60.06
112,1996,7,Maharashtra,Osmanabad,124.85,144.14,186.74,183.12,211.61,71.13,0.03,5.29,0,0.05,30.99
112,1997,7,Maharashtra,Osmanabad,98.47,113.6,170.23,154.9,198.34,40.82,2.24,0,14.89,53.37,46.2
112,1998,7,Maharashtra,Osmanabad,113.94,129.29,175.12,191.59,190.1,84.64,0,0,0,11.8,26.79
112,1999,7,Maharashtra,Osmanabad,101.31,123.3,168.37,189.33,136.32,53.66,0.85,42.54,0,4.5,64.22
112,2000,7,Maharashtra,Osmanabad,110.14,126.57,171.49,193.78,170.06,0,5.55,0.79,0.14,50.2,93.45
112,2001,7,Maharashtra,Osmanabad,106.62,122.7,175.57,173.46,213.55,36.12,49.11,8.28,16.29,37.94,91.47
112,2002,7,Maharashtra,Osmanabad,108.29,135.41,180.88,187.94,186.18,4.7,80.78,1.86,32.31,65.6,95.31
112,2003,7,Maharashtra,Osmanabad,113.4,124.37,169.18,176.55,214.79,43.63,5.51,25.53,37.95,61.15,103.2
112,2004,7,Maharashtra,Osmanabad,112.05,121.9,171.65,180.91,143.29,18.97,10.88,0,2.6,49.07,79.02
112,2005,7,Maharashtra,Osmanabad,107.49,121.9,159.65,149.5,177.28,0.31,0,0,0,10.57,57
112,2006,7,Maharashtra,Osmanabad,97.24,115.95,140.88,167.69,112.79,30.32,0,0,0,20.39,33.42
112,2007,7,Maharashtra,Osmanabad,97.43,119.43,165.45,159.46,194.06,0,0,0,0,52.16,65.38
112,2008,7,Maharashtra,Osmanabad,103.2,101.75,147.71,169.41,189.43,84.59,18.75,0,0,34.14,67.6
112,2009,7,Maharashtra,Osmanabad,104.41,114.63,155.68,173.87,168.96,51.72,0,0,0,10.71,3.96
112,2010,7,Maharashtra,Osmanabad,85.92,119.55,161.93,182.25,203.18,0,0,0,0,5.42,12.68
112,2011,7,Maharashtra,Osmanabad,88.53,108.56,161.15,142.2,184.24,6.14,0,0.06,0,17.99,69.8
112,2012,7,Maharashtra,Osmanabad,105.62,120.51,163.11,175.32,199.27,88.05,2.03,0.4,0,21.47,60.48
112,2013,7,Maharashtra,Osmanabad,107.04,119.03,162.15,162.12,199.38,0,0,11.3,0,14.9,55.87
112,2014,7,Maharashtra,Osmanabad,117.13,114.86,140.14,163.06,158.07,127.33,0,0,0,33.79,56.3
112,2015,7,Maharashtra,Osmanabad,98.38,118.02,141.68,132.65,158.29,6.32,66.84,45.66,0,43.79,64.96
113,1958,7,Maharashtra,Buldhana,102.83,136,175.94,192.54,227.3,102.5,0,0,3.36,40.07,47.76
113,1959,7,Maharashtra,Buldhana,112.11,137.04,186.51,183.65,251.02,63.88,0,0,0,14.87,50.14
113,1960,7,Maharashtra,Buldhana,99.81,129.64,166.95,200.12,224.42,43.91,0,7.16,1.07,37.77,89.23
113,1961,7,Maharashtra,Buldhana,118.34,130.4,185.12,201.82,189.91,81.56,0,0.06,0.48,0.02,36.05
113,1962,7,Maharashtra,Buldhana,92.02,125.16,144.08,174.58,198.17,156.03,0,3.35,0,42.76,42.15
113,1963,7,Maharashtra,Buldhana,110.56,130.04,171.81,186.57,242.77,36.98,0,0,26.52,39.17,94.48
113,1964,7,Maharashtra,Buldhana,0,0.08,5.13,6.09,0.72,159.71,252.67,143.07,168.13,29.65,1.96
113,1965,7,Maharashtra,Buldhana,14.18,1.15,0.83,9.04,0.7,98.47,250.38,188.93,47.42,3.75,0.33
113,1966,7,Maharashtra,Buldhana,9,0,12.46,1.73,23.69,51.09,327.07,96.41,158.94,0.83,53.91
113,1967,7,Maharashtra,Buldhana,0.28,0.23,14.23,2.59,1.97,132.59,296.93,139.31,106.84,17.77,1.12
113,1968,7,Maharashtra,Buldhana,3.3,3.3,29.25,15.16,0.45,55.76,264.97,187.86,141.88,17.85,8.88
113,1969,7,Maharashtra,Buldhana,106.51,127,186.38,213.69,261.57,68.08,0,2.44,0,46.72,61.56
113,1970,7,Maharashtra,Buldhana,108.12,132.97,172.52,199.1,234.72,0,3.88,0,0,39.12,67.12
113,1971,7,Maharashtra,Buldhana,100.5,128.05,165.02,219.19,216.81,89.86,81.49,0.06,4.5,36.44,85.32
113,1972,7,Maharashtra,Buldhana,98.34,128.57,177.08,204.63,244.4,77.52,33.74,1.51,46.62,129.96,78.21
113,1973,7,Maharashtra,Buldhana,115.89,132.82,183.42,211.06,279.59,93.5,0,0,0.17,24.42,57.69
113,1974,7,Maharashtra,Buldhana,95.41,125.19,177.26,212.69,205.46,131.38,0,0,20.63,16.56,68.48
113,1975,7,Maharashtra,Buldhana,100.67,127.98,170.81,226.66,257.01,55.84,0,0,0,23.46,54.23
113,1976,7,Maharashtra,Buldhana,102.64,124.99,176.97,205.07,275.17,112.34,0,0,11.92,76.46,49.84
113,1977,7,Maharashtra,Buldhana,107.86,126.02,166.82,209.42,238.41,12.61,0,0.27,20.28,67.95,30.24
113,1978,7,Maharashtra,Buldhana,92.06,106.25,143.55,187.05,255.41,8.44,0,0.04,31.39,69.73,74.01
113,1979,7,Maharashtra,Buldhana,105.89,131.01,180.72,213.73,219.22,49.87,0,0,0,43.89,50.33
113,1980,7,Maharashtra,Buldhana,107.77,136.84,194.72,219.96,266.52,0.63,1.93,0,32.74,99.72,100.91
113,1981,7,Maharashtra,Buldhana,93.2,128.43,162.86,210.69,240.46,106.93,0,0,0,32.47,60.41
113,1982,7,Maharashtra,Buldhana,85.74,116.56,171.89,198.66,205.34,133.92,0,21.18,11.15,81.41,87.12
113,1983,7,Maharashtra,Buldhana,111.25,134.53,194.06,223.34,261.95,112.19,0,0,0,27.38,58.53
113,1984,7,Maharashtra,Buldhana,98.22,118.06,171.37,214.08,261.54,114.09,1.47,14.72,53.41,17.5,96.37
113,1985,7,Maharashtra,Buldhana,95.46,124.42,184.13,201.21,251.96,31.88,0,4.45,41.27,36.83,87.34
113,1986,7,Maharashtra,Buldhana,112.73,121.18,182.87,207.09,260.73,44.92,0,0,29.6,90.64,95.59
113,1987,7,Maharashtra,Buldhana,99.79,125.67,176.46,226.31,200.07,45.57,40.35,0,36.54,54.07,66.96
113,1988,7,Maharashtra,Buldhana,108.14,134.2,183.09,191.25,251.79,63.39,0,0,0,36.93,64.64
113,1989,7,Maharashtra,Buldhana,101.95,129.09,133.82,209.45,248.95,40.35,15.73,0,4.69,96.47,98.8
113,1990,7,Maharashtra,Buldhana,103.62,130.96,181.85,217.94,164.91,0,0,0,21.52,25.08,75.48
113,1991,7,Maharashtra,Buldhana,103.53,130.21,177.4,188.02,244.26,30.04,0,21.92,91.54,123.47,93.87
113,1992,7,Maharashtra,Buldhana,106.83,128.06,179.16,203.08,218.98,85.92,37.31,0,0,39.26,79.32
113,1993,7,Maharashtra,Buldhana,99.67,124.08,160.36,219.38,263.25,72.14,0,5.31,0,15.75,61.36
113,1994,7,Maharashtra,Buldhana,103.19,128.96,178.64,183.52,246.39,23.47,0,0,0,34.57,66.99
113,1995,7,Maharashtra,Buldhana,94.27,135.41,156.17,194.72,226.4,128.16,0,19.77,0,37.07,78.17
113,1996,7,Maharashtra,Buldhana,114.07,143.76,187.08,210.03,246.93,151.46,0,0.13,0,4.62,38.03
113,1997,7,Maharashtra,Buldhana,89.07,116.95,175.32,175.7,227.62,64.57,2.08,0,37.86,71.98,49.05
113,1998,7,Maharashtra,Buldhana,108,128.66,168.38,200.94,229.21,105.92,0,0.01,0,32.97,30.58
113,1999,7,Maharashtra,Buldhana,92.85,109.01,166.62,203.14,195.22,48.79,2.94,10.13,0,14.98,56.14
113,2000,7,Maharashtra,Buldhana,100.73,123.84,178.17,208.77,211.84,26.17,0,1.43,41.97,96.81,94.39
113,2001,7,Maharashtra,Buldhana,96.16,129.54,172.28,186.44,234.71,22.06,57.9,5.08,89.3,84.11,100.16
113,2002,7,Maharashtra,Buldhana,109.52,139.75,184.42,206.97,269.01,3.66,94.93,0,8.46,61.28,88.2
113,2003,7,Maharashtra,Buldhana,114.03,137.75,177.64,203.47,249.47,65.06,0.77,13.57,19.98,103.04,98.39
113,2004,7,Maharashtra,Buldhana,104.17,125.78,166.47,208.07,192.87,77.39,0,1.22,0.02,42.1,56.41
113,2005,7,Maharashtra,Buldhana,89.66,125.78,150.72,174.05,202.73,108.5,0,0,0,27.25,53.61
113,2006,7,Maharashtra,Buldhana,89.96,113.57,114.89,184.05,169.83,58.87,0,0,0,29.36,47.22
113,2007,7,Maharashtra,Buldhana,92.35,120.91,160.31,173.99,215.72,43.99,0,0,0,44.56,65.22
113,2008,7,Maharashtra,Buldhana,97.76,115.36,139.22,186.24,226.75,96.55,0,3.44,0,42.25,72.23
113,2009,7,Maharashtra,Buldhana,99.04,119.75,151.54,186.42,185.94,83.26,0,4.35,19.9,33.13,8.35
113,2010,7,Maharashtra,Buldhana,78.84,117.73,150.97,196.72,228.21,41.95,0,0,0,28.07,28.62
113,2011,7,Maharashtra,Buldhana,83.06,108.87,154.67,158.98,213.74,39.85,0,0,0,41.75,74.1
113,2012,7,Maharashtra,Buldhana,95.17,117.49,158.68,190.04,213.79,80.78,0,0.44,0,29.91,58.12
113,2013,7,Maharashtra,Buldhana,87.7,119,155.8,177.26,226.29,0,0,0,0.14,19.53,48.01
113,2014,7,Maharashtra,Buldhana,106.55,107.72,127.64,170.65,186.94,164.99,0,6.85,0,45.81,70.26
113,2015,7,Maharashtra,Buldhana,71.49,119.37,121.92,162.09,207.41,5.19,8.23,0,0,53.54,79.57
114,1958,7,Maharashtra,Akola,98.96,136.29,171.53,197.27,233.56,122.31,0,0,0.09,37.71,55.34
114,1959,7,Maharashtra,Akola,105.89,135.32,181.91,180.93,253.73,82.79,0,0.27,0,19.29,50.11
114,1960,7,Maharashtra,Akola,78.53,124.27,154.84,194.89,233.9,53.32,0,14.6,0.03,32.57,79.53
114,1961,7,Maharashtra,Akola,112.85,127.34,181.66,198.28,206,114.5,0,0.14,0,0.36,36.72
114,1962,7,Maharashtra,Akola,83.22,119.74,141.59,169,211.25,173.35,0,5.07,0,41.73,47.59
114,1963,7,Maharashtra,Akola,99.77,125.28,165.32,183.86,237.64,56.8,0,0,21.13,32.77,84.54
114,1964,7,Maharashtra,Akola,0,0.13,4.79,4.48,0.26,164.53,255.86,148.84,175.14,32.68,0.27
