Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
107,2013,7,Maharashtra,Kolhapur,109.6,341.8,3118.61,16.6,41.7,2512.05,6.6,12.2,1848.48,20.3,31.2,1536.95,26.9,43.4,1613.38,0,0,0,6.6,16.8,2545.45,21.9,32.9,1502.28,0,0,0,11.4,13.6,1192.98,0.4,0.2,500,5.4,3.7,685.19,53.6,95.1,1774.25,0,0,0,0,0,0,0,0,0,0.3,0.1,333.33,0,0,0,1.1,1.2,1090.91,55.4,132.53,2392.24,87.9,175.2,1993.17,135.2,1358.02,10044.53,0,0,0,0,0,0,0,0,0
107,2014,7,Maharashtra,Kolhapur,111.8,338.6,3028.62,6.8,15.1,2220.59,6,10.9,1816.67,17.1,27.1,1584.8,23.1,38,1645.02,0,0,0,9.5,29.5,3105.26,21.2,33.9,1599.06,0,0,0,6.3,5.7,904.76,1.5,0.4,266.67,6.7,2.9,432.84,54.4,84.1,1545.96,0,0,0,0,0,0,0,0,0,0.3,0.1,333.33,0,0,0,1.2,1.6,1333.33,56,121.2,2164.29,112.2,207.2,1846.7,146.3,1503.16,10274.5,0,0,0,0,0,0,0,0,0
107,2015,7,Maharashtra,Kolhapur,112.4,276.6,2460.85,2,4.5,2250,5.7,10.1,1771.93,11.4,13.9,1219.3,17.1,24,1403.51,0,0,0,11.9,31.5,2647.06,20.8,27.3,1312.5,0,0,0,4.8,4,833.33,1.5,0.2,133.33,5.32,2.65,499.06,56.3,89.9,1596.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,1.21,1390.8,53.9,102.39,1899.63,111.4,193.8,1739.68,145.3,1309.77,9014.25,0,0,0,0,0,0,0,0,0
107,2016,7,Maharashtra,Kolhapur,114.2,397.8,3483.36,4.3,9.7,2255.81,6,9.8,1633.33,15.1,32.6,2158.94,21.1,42.4,2009.48,0,0,0,12,44.4,3700,21.7,36.1,1663.59,0,0,0,8.9,7.5,842.7,1.32,0.5,376.99,7.92,3.97,501.2,48.9,92.7,1895.71,0.03,0.01,269.23,0.1,0.02,200,0,0,0,0,0,0,0,0,0,2.56,1.62,630.51,52.7,124.3,2358.63,0,0,0,132.63,1249.9,9423.89,0,0,0,0,0,0,0,0,0
107,2017,7,Maharashtra,Kolhapur,109.46,334.3,3054.2,2.8,6.5,2321.43,4.9,8.6,1755.1,12.6,19.1,1515.87,17.5,27.7,1582.86,0,0,0,10.44,30.4,2911.88,21.3,34,1596.24,0,0,0,5.4,4.6,851.85,2,0.3,150,10.17,3.09,303.46,54.5,82.4,1511.93,0.01,0,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.64,943.79,51.3,109.7,2138.4,0,0,0,143.9,1477.9,10269.97,0.01,0,166.15,0,0,0,0,0,0
108,2002,7,Maharashtra,Aurangabad,1.2,0.3,250,61,84.5,1385.25,40.8,57.2,1401.96,302.4,226.3,748.35,343.2,283.5,826.05,236.3,215,909.86,141.8,331.4,2337.09,0,0,0,0,0,0,56.5,35.5,628.32,88,41.9,476.14,111.1,66.9,602.16,9.7,7.3,752.58,9.3,2.9,311.83,1.3,0.3,230.77,36.4,18.4,505.49,0.9,0.2,222.22,3.4,0.7,205.88,24,10.7,445.83,8.9,14.3,1606.74,95.4,55.21,578.72,28,185.7,6632.14,280.4,46.84,167.05,15.9,2.5,18.4,0.2,2.3,4.9
108,2003,7,Maharashtra,Aurangabad,1.3,0.5,384.62,49.6,64.1,1292.34,34.8,46,1321.84,324.5,140.8,433.9,359.3,186.8,519.9,203.2,185.8,914.37,153.7,357,2322.71,0,0,0,0,0,0,49.8,21.7,435.74,85.9,32.5,378.35,105.2,59.9,569.39,10.2,5.4,529.41,10.2,2.6,254.9,0.8,0.23,287.5,37.8,16.2,428.57,0,0,0,4,1.1,275,20.9,7.3,349.28,16.3,21,1288.34,102.8,54.38,528.99,15.7,71.7,4566.88,324.9,52.26,160.85,13.9,0.6,14.5,0.2,0.4,0
108,2004,7,Maharashtra,Aurangabad,0.8,0.4,500,55.9,74.6,1334.53,25.3,27.5,1086.96,324.7,223.7,688.94,350,251.2,717.71,202.2,173,855.59,152.7,282.3,1848.72,0,0,0,0,0,0,52.5,31.2,594.29,86.1,40.3,468.06,97.5,32.54,333.74,11.3,8.1,716.81,8.6,1.9,220.93,1.1,0.2,181.82,36.5,26.2,717.81,0,0,0,4.3,0.9,209.3,24.3,12.2,502.06,21.6,20.4,944.44,110.9,70.87,639.04,11,86.55,7868.18,383.5,79.85,208.21,26.3,3.2,29.5,0.2,3.02,0
108,2005,7,Maharashtra,Aurangabad,0.1,0.1,1000,64.8,101.8,1570.99,25.2,32.9,1305.56,317.7,253.6,798.24,342.9,286.5,835.52,207.6,227.3,1094.89,158.2,392.9,2483.57,0,0,0,0,0,0,57.2,40.6,709.79,99,59.3,598.99,75.8,36,474.93,10.4,7.5,721.15,5.1,1.3,254.9,0.6,0.15,250,32.4,31.6,975.31,0,0,0,3.6,0.9,250,24,10.2,425,38.8,46,1185.57,120.6,99.4,824.21,21,137.04,6525.71,466.2,100.83,216.28,22.4,3.3,25.7,0.2,2.76,0
108,2006,7,Maharashtra,Aurangabad,0.1,0.1,1000,94.8,176.7,1863.92,21.7,32.3,1488.48,329.3,333.4,1012.45,351,365.7,1041.88,195.7,216,1103.73,172.1,433.91,2521.27,0,0,0,0,0,0,70.8,60.5,854.52,95.5,83,869.11,86.1,42.6,494.77,10.8,8.2,759.26,8.2,1.7,207.32,1.5,0.32,213.33,36.4,30.4,835.16,0.8,0.27,337.5,4.6,1.2,260.87,25,12.6,504,40.6,52.4,1290.64,129.4,107.39,829.91,35.1,313.36,8927.64,515.4,170.17,330.17,0,0,0,0,2.79,0
108,2007,7,Maharashtra,Aurangabad,0,0,0,73.3,153.4,2092.77,16.1,21.86,1357.76,257.1,272.2,1058.73,273.2,294.06,1076.35,163.3,191.83,1174.71,177.9,524.72,2949.52,0,0,0,0,0,0,64,56.8,887.5,90.8,75.2,828.19,87,49.79,572.3,10.4,10.3,990.38,5.8,1.1,189.66,0.8,0.24,300,22.3,18.5,829.6,0.8,0.35,437.5,3.3,1,303.03,19.9,11.03,554.27,43.3,59,1362.59,107.9,101.82,943.65,59.4,461.29,7765.82,573.6,227.62,396.83,0,0,0,0,3.26,0
108,2008,7,Maharashtra,Aurangabad,0,0,0,62.4,107.9,1729.17,7.3,9,1232.88,337.5,314.3,931.26,344.8,323.3,937.65,140.9,125.4,889.99,175.3,412.42,2352.65,0,0,0,0,0,0,67.9,52.1,767.3,62.2,40.5,651.13,41.6,10.75,258.41,4.7,3.8,808.51,2.2,0.3,136.36,0,0,0,23.2,17,732.76,0,0,0,2.3,0.3,130.43,10.3,5.4,524.27,43.6,28.1,644.5,87.7,55.42,631.93,37.9,276.81,7303.69,537.6,139.71,259.88,0,0,0,0,0,0
108,2009,7,Maharashtra,Aurangabad,0,0,0,67.7,128.11,1892.32,13,17.71,1362.31,316.9,337.35,1064.53,329.9,355.05,1076.24,161.5,158.23,979.75,187.9,465.19,2475.73,0,0,0,0,0,0,79.6,68.7,863.07,96,77.24,804.58,61.85,18.26,295.23,5.3,4.73,892.45,5.6,1.23,219.64,0,0,0,21.2,11.87,559.91,0.5,0.15,300,1.4,0.27,192.86,10,5.69,569,44.4,51.31,1155.63,88.5,74.96,847.01,31.8,284.82,8956.6,572.1,172.34,301.24,0,0,0,0,0,0
108,2010,7,Maharashtra,Aurangabad,0.01,0.02,2000,106.2,209.98,1977.21,11.3,20.03,1772.57,211.5,161.69,764.49,222.8,181.72,815.62,131.1,170.8,1302.82,206.8,705.78,3412.86,0,0,0,0,0,0,86,75.03,872.44,113.87,107.42,943.36,71,50.04,704.79,7.4,6.33,855.41,2,0.54,270,0,0,0,11.5,8.07,701.74,0.4,0.17,425,1,0.39,390,8.3,4.34,522.89,57,96.33,1690,88.5,116.45,1315.82,42.6,315.22,7399.53,636.2,281.5,442.47,0,0,0,0,0,0
108,2011,7,Maharashtra,Aurangabad,0,0,0,60.6,103.24,1703.63,7.72,13.85,1794.04,168.1,125.35,745.69,175.82,139.2,791.72,94.9,115,1211.8,208.6,637.84,3057.72,0,0,0,0,0,0,62.4,44.03,705.61,88.8,56.53,636.6,40.1,20.35,507.48,6.2,4.98,803.23,1.4,0.26,185.71,0,0,0,3.8,2.39,628.95,0,0,0,0.2,0.04,200,2.6,1.39,534.62,68.1,101.11,1484.73,82.6,110.39,1336.44,38.8,301.16,7761.86,686.2,208,303.12,49.18,11.56,60.75,0.11,8.14,0
108,2012,7,Maharashtra,Aurangabad,0,0,0,30.8,24.4,792.21,7.5,8.03,1070.67,189.9,91.24,480.46,197.4,49.13,248.89,94.6,58.69,620.4,215.24,409.82,1904.01,0,0,0,0,0,0,50.8,11.5,226.38,82.5,22.78,276.12,36.73,5.15,140.21,6.01,3.31,550.75,1.2,0.29,241.67,0,0,0,2.1,0.45,214.29,1.7,0.35,205.88,0,0,0,1.3,0.52,400,70.2,49.41,703.85,82.91,54.39,656.01,27.6,143.35,5193.84,668.3,96.67,144.65,60.06,6.33,66.39,9.65,0.34,0
108,2013,7,Maharashtra,Aurangabad,0,0,0,45.2,67.9,1502.21,5.2,8.4,1615.38,197.6,154.2,780.36,202.8,162.6,801.78,47.7,58.1,1218.03,258.7,997.3,3855.04,0,0,0,0,0,0,69.8,56.2,805.16,72.8,74.3,1020.6,87.9,72.5,824.8,5.5,5.97,1085.45,0.9,0.3,333.33,0,0,0,2.2,4.47,2031.82,0.5,0.2,400,0,0,0,1.1,0.54,490.91,86.1,136.1,1580.72,134.4,204.4,1520.83,28.1,214.29,7625.98,721.4,309.15,428.54,0,0,0,0,0,0
108,2014,7,Maharashtra,Aurangabad,0,0,0,37.3,35.4,949.06,4.8,2,416.67,130.2,51.4,394.78,135,53.4,395.56,68.6,31.9,465.01,261.9,221,843.83,0,0,0,0,0,0,68.9,23.1,335.27,80.1,20.6,257.18,73.1,12.6,172.37,4.9,1.2,244.9,0,0,0,0,0,0,0.6,0.2,333.33,0.1,0,0,0,0,0,0.2,0,0,128,48.8,381.25,134,50.3,375.37,35,193.97,5542,716.8,72.61,101.3,0,0,0,0,0,0
108,2015,7,Maharashtra,Aurangabad,0,0,0,43.8,41.6,949.77,4.4,1.6,363.64,232.8,72.8,312.71,237.2,74.4,313.66,74.6,28.2,378.02,284.8,297.2,1043.54,0,0,0,0,0,0,76.6,25.6,334.2,91.1,22.2,243.69,71.2,8.3,116.58,5.81,2.25,387.26,0.63,0.06,95.24,0,0,0,1.4,0.35,250,0.15,0.04,266.67,0,0,0,0.23,0.01,43.48,141.1,66.9,474.13,149.7,69.7,465.6,41.4,200.48,4842.51,744.1,75.67,101.69,0,0,0,0,0,0
108,2016,7,Maharashtra,Aurangabad,6.5,3.1,476.92,103.6,198.4,1915.06,5.8,7.2,1241.38,249.1,243.9,979.12,254.9,251.1,985.09,73.9,76.4,1033.83,138.3,435.4,3148.23,0,0,0,0,0,0,122.7,140.8,1147.51,106.9,132.89,1243.14,87.9,62.41,710,7.9,6.9,873.42,0.56,0.1,182.95,1.1,0.25,227.27,0.8,0.4,500,0.8,0.12,150,0.01,0,266.67,0.16,0.03,177.22,142.1,202.6,1425.76,0,0,0,31.07,148.47,4777.95,772.9,304.4,393.84,0,0,0,0,0,0
108,2017,7,Maharashtra,Aurangabad,0,0,0,103.1,153.6,1489.82,3.5,4.85,1384.57,248.6,174.3,701.13,252.1,179.15,710.61,73.7,49.5,671.64,112.65,228.3,2026.58,0,0,0,0,0,0,145.6,100.8,692.31,118.3,95.2,804.73,50.97,12.69,248.96,9,6.4,711.11,0.52,0.08,149.51,0.2,0.04,215,0.64,0.6,937.5,1.8,0.31,172.22,0,0,0,0.15,0.12,794.52,141.6,92,649.72,0,0,0,45.12,259.03,5741.29,800.89,106.16,132.56,0,0,0,0,0,0
109,2002,7,Maharashtra,Parbhani,25.3,14,553.36,81.5,120.9,1483.44,172.9,256.6,1484.09,195.6,147.8,755.62,368.5,404.4,1097.42,10.4,8.8,846.15,2.9,3.1,1068.97,0,0,0,0,0,0,69.3,43.2,623.38,83.6,51.8,619.62,153.3,84.42,550.68,11.5,14.5,1260.87,7.1,2.7,380.28,0.8,0.2,250,65.4,34.4,525.99,0.7,0.11,157.14,2.9,0.7,241.38,27.2,17.1,628.68,58.9,95.3,1618,177.6,165.65,932.71,32.1,213.2,6641.74,276.7,47.89,173.08,11.7,0.8,12.5,0.1,0.6,1.9
109,2003,7,Maharashtra,Parbhani,19.1,8.4,439.79,78,105.4,1351.28,172.7,235.7,1364.79,202.2,124.8,617.21,374.9,360.5,961.59,10.8,7.8,722.22,3.1,2.1,677.42,0,0,0,0,0,0,73.3,38.4,523.87,83.4,49,587.53,136.7,75.9,555.23,7.2,7.7,1069.44,8.7,2.6,298.85,0.7,0.16,228.57,66.7,35.6,533.73,0,0,0,2.1,0.4,190.48,26.8,17.1,638.06,159.6,249.4,1562.66,275.6,313.99,1139.3,27.2,166.21,6110.66,257.2,57.58,223.87,13.8,0.7,14.5,0.1,0.5,0
109,2004,7,Maharashtra,Parbhani,17.7,4.9,276.84,62.4,66.8,1070.51,161.3,123,762.55,197.3,86.3,437.4,358.6,209.3,583.66,11.3,6.3,557.52,2.9,3.04,1048.28,0,0,0,0,0,0,67.9,26.5,390.28,88.4,38.8,438.91,131.4,37.83,287.9,3.6,2.4,666.67,8.2,1.5,182.93,0.5,0.2,400,67.3,21.7,322.44,0,0,0,2.2,1,454.55,26.4,11.8,446.97,177.8,133.8,752.53,290,173.21,597.28,15.8,92.12,5830.38,269.3,40.53,150.5,18.4,1,19.4,0.1,0.84,0
109,2005,7,Maharashtra,Parbhani,11.5,4.2,365.22,83.5,112.8,1350.9,148.6,177.2,1192.46,216.3,142.5,658.81,364.9,319.7,876.13,6.8,4.3,632.35,2.9,3.4,1172.41,0,0,0,0,0,0,83.7,51.7,617.68,71.3,46.6,653.58,89.3,35.96,402.69,16.7,16.6,994.01,10.2,2.7,264.71,1,0.26,260,73.8,38.8,525.75,0,0,0,2.3,0.6,260.87,30.1,16.7,554.82,208.1,250.6,1204.23,340.9,325.69,955.38,18.7,128.93,6894.65,239.3,49.94,208.69,19.4,1.6,21,0.1,0.78,0
109,2006,7,Maharashtra,Parbhani,12.1,5.2,429.75,102,156.8,1537.25,140.6,131.1,932.43,203.3,172.2,847.02,343.9,303.3,881.94,7,4,571.43,4.3,5.86,1362.79,0,0,0,0,0,0,100.1,73.5,734.27,83.9,60.6,722.29,111.6,32.47,290.95,18.3,19.7,1076.5,5.6,0.9,160.71,0.7,0.14,200,80.9,48.3,597.03,1,1,1000,2.4,0.7,291.67,29.7,17.27,581.48,209.5,205.6,981.38,350.7,294.11,838.64,35.6,273.66,7687.08,256.6,72.71,283.36,0,0,0,0,0.77,0
109,2007,7,Maharashtra,Parbhani,11.3,4.74,419.47,90.1,173.5,1925.64,129.2,193.64,1498.76,183.6,174.5,950.44,312.8,368.14,1176.92,6.5,4.42,680,3.2,4.6,1437.5,0,0,0,0,0,0,85.1,65.3,767.33,90.2,85.5,947.89,138.9,93.27,671.49,6.4,6.85,1070.31,5.4,1.1,203.7,0.5,0.12,240,72.1,50.9,705.96,0.7,0.18,257.14,1.9,0.6,315.79,24.8,19.44,783.87,193.6,314.4,1623.97,307,393.99,1283.36,36.6,260.51,7117.76,273,138.66,507.91,0,0,0,0,0.54,0
109,2008,7,Maharashtra,Parbhani,6.3,2.2,349.21,54.8,83.8,1529.2,94.3,109.2,1158.01,192.3,174,904.84,286.6,283.2,988.14,6.4,4.6,718.75,4.1,4.59,1119.51,0,0,0,0,0,0,69.9,41.4,592.27,90.8,57.1,628.85,102,32.53,318.92,4.9,5.2,1061.22,4.1,0.7,170.73,0.5,0.12,240,59.3,33.6,566.61,0,0,0,1.4,0.3,214.29,16.7,9.8,586.83,203.9,140.9,691.03,293.8,191.16,650.65,20.4,124.24,6090.2,310.1,92.87,299.48,0,0,0,0,0,0
109,2009,7,Maharashtra,Parbhani,4.3,1.51,351.16,51.8,68.1,1314.67,107,102.23,955.42,195.8,165.34,844.43,302.8,267.57,883.65,6.8,3.56,523.53,3.7,3.49,943.24,0,0,0,0,0,0,80.7,54.19,671.5,84.6,63.12,746.1,77,18.8,244.16,2.2,2.6,1181.82,4.8,1.15,239.58,0.6,0.19,316.67,57.5,36.61,636.7,0.3,0.05,166.67,1.8,0.4,222.22,14.8,7.22,487.84,240.9,205.9,854.71,324.4,254.11,783.32,18.9,132.61,7016.4,314.7,85.29,271.02,0,0,0,0,0,0
109,2010,7,Maharashtra,Parbhani,5.1,2.47,484.31,80.8,136.68,1691.58,103.1,124.74,1209.89,187.3,84.43,450.77,290.4,209.17,720.28,7.7,5,649.35,4.4,5.58,1268.18,0,0,0,0,0,0,103.4,67.75,655.22,96.7,61.85,639.61,96.7,60.26,623.16,10.2,10.95,1073.53,5.2,1.18,226.92,0,0,0,65,31.06,477.85,1.1,0.68,618.18,1.9,0.37,194.74,15.2,10.04,660.53,256.2,402.62,1571.51,357.4,457.65,1280.5,20.1,171.88,8551.24,314.3,91.46,291,0,0,0,0,0,0
109,2011,7,Maharashtra,Parbhani,2.3,0.8,347.83,75.6,126.73,1676.32,102.9,132.65,1289.12,181.9,140.5,772.4,284.8,273.15,959.09,5.6,5.2,928.57,4,6.25,1562.5,0,0,0,0,0,0,88.6,70.39,794.47,101,68.9,682.18,82.8,40.58,490.1,10.1,9.65,955.45,4.7,1.2,255.32,0,0,0,59.1,35.1,593.91,0.8,0.6,750,1.5,0.36,240,8.7,5.62,645.98,276.5,358.7,1297.29,364.2,412.19,1131.77,25.6,172.3,6730.47,330.1,94.67,286.79,12.85,7.11,19.96,0.62,1.16,0
109,2012,7,Maharashtra,Parbhani,2,0.33,165,51.2,73.63,1438.09,131,168.19,1283.89,208.1,164.14,788.76,339.1,332.33,980.04,5.6,4.05,723.21,5.13,4.66,908.38,0,0,0,0,0,0,106.2,69.66,655.93,106.7,91.75,859.89,82.32,45.2,549.08,5.3,3.66,690.57,4.9,1.12,228.57,0,0,0,41.4,26.75,646.14,0.7,0.16,228.57,0.2,0.04,200,4,2.01,502.5,285.8,473.64,1657.24,344.4,507.83,1474.54,26,189.09,7272.69,374.5,134.32,358.66,1.53,2.45,3.98,0.05,0.7,0
109,2013,7,Maharashtra,Parbhani,0.7,0.3,428.57,98.1,97.5,993.88,126.2,133.6,1058.64,266,173.4,651.88,392.2,307,782.76,3.2,2,625,4.9,7,1428.57,0,0,0,0,0,0,166.3,153.2,921.23,109.4,86.1,787.02,97.3,48.2,495.38,10.4,10.6,1019.23,6.1,1.47,240.98,0,0,0,55.8,33.8,605.73,1.2,0.2,166.67,0.4,0.1,250,3.6,1.9,527.78,309,360.5,1166.67,440.4,468.7,1064.26,43.1,306.62,7114.15,361.9,135.25,373.72,0,0,0,0,0,0
109,2014,7,Maharashtra,Parbhani,0.3,0,0,71.8,51.8,721.45,120.3,49.7,413.13,183.9,92.9,505.17,304.2,142.6,468.77,4.2,0.4,95.24,5.3,2.5,471.7,0,0,0,0,0,0,122.9,248.8,2024.41,109.7,32.6,297.17,77.9,12.8,164.31,7.5,6.8,906.67,0,0,0,0,0,0,20.5,7.6,370.73,6.1,1.2,196.72,0,0,0,1.4,0.3,214.29,292.3,87.5,299.35,330,103.8,314.55,41.8,243.29,5820.33,368.2,52.23,141.85,0,0,0,0,0,0
109,2015,7,Maharashtra,Parbhani,0,0,0,39.6,21.9,553.03,88.8,27.7,311.94,187.7,42,223.76,276.5,69.7,252.08,4.7,0.8,170.21,14.6,9.2,630.14,0,0,0,0,0,0,110.1,35.1,318.8,111.8,22.8,203.94,107.4,9.55,88.97,4.6,2.7,586.96,4.56,0.34,74.56,0,0,0,15.8,3.7,234.18,4.8,0.44,91.67,0.02,0,0,0.52,0.04,76.92,320.8,114.9,358.17,352.2,122.1,346.68,43.7,122.64,2806.41,356.4,27.76,77.89,0,0,0,0,0,0
109,2016,7,Maharashtra,Parbhani,0.02,0,200,61.99,97.8,1577.67,67.76,34.46,508.5,260.48,248.3,953.24,328.24,282.76,861.43,2.84,1.26,442.25,12.33,16.17,1311.44,0,0,0,0,0,0,141.53,138.52,978.77,129.13,149.38,1156.81,96.26,50.85,528.25,6.1,6.7,1098.36,3.54,0.61,173.45,0.12,0.04,375,19.4,13.3,685.57,0.97,0.19,191.75,0.04,0.01,250,0.22,0.21,945.21,408.83,424.1,1037.34,0,0,0,14,89.13,6366.53,242.63,166.64,686.81,0,0,0,0,0,0
109,2017,7,Maharashtra,Parbhani,0,0,0,67,70.1,1046.27,69.17,39.08,564.94,113.63,83.9,738.37,182.8,122.98,672.74,1.65,0.59,356.97,5.63,4.71,836.09,0,0,0,0,0,0,183.07,151.19,825.88,130.3,142,1089.79,107.58,35.31,328.24,6.17,7.6,1232.09,1.6,0.23,142.59,0,0,0,8,3.6,450,0.84,0.21,250,0.09,0.03,352.94,0.01,0,333.33,405.47,401.08,989.18,0,0,0,34.5,144.15,4178.26,272.1,90.32,331.95,0,0,0,0,0,0
110,2002,7,Maharashtra,Beed,2.4,0.6,250,30.9,29.7,961.17,68.9,83.3,1209,247.9,145.8,588.14,316.8,229.1,723.17,187.1,156.9,838.59,5.6,5.2,928.57,0,0,0,0,0,0,21.1,10.4,492.89,49.1,17.2,350.31,34.9,20.8,595.99,11.2,6.5,580.36,5.6,1.8,321.43,0.7,0.1,142.86,27.5,12.7,461.82,1.2,0.3,250,4.6,1.2,260.87,27.7,12.1,436.82,16.5,22.5,1363.64,97.1,57.67,593.92,34,221.5,6514.71,78.8,9.47,120.18,1.9,1.8,3.7,0.4,1,17.5
110,2003,7,Maharashtra,Beed,2.5,1,400,26.2,13.8,526.72,68.5,53.5,781.02,253.1,68.3,269.85,321.6,121.8,378.73,180.5,100.2,555.12,5,3.2,640,0,0,0,0,0,0,24.3,8.4,345.68,44.9,10.1,224.94,28.7,14.5,505.23,9.9,4.4,444.44,6.6,1.7,257.58,0.7,0.12,171.43,23.3,4.5,193.13,0,0,0,4.8,0.8,166.67,31.2,10.6,339.74,25.5,25.9,1015.69,105,48.52,462.1,21.6,84.9,3930.56,94.9,10.15,106.95,1.4,1.3,2.7,0.3,0.7,0
110,2004,7,Maharashtra,Beed,2.3,0.6,260.87,31.9,28,877.74,55.9,33.7,602.86,256.7,184.3,717.96,312.6,218,697.38,176.2,109.1,619.18,5.3,5.36,1011.32,0,0,0,0,0,0,28.3,15,530.04,44.3,23.9,539.5,28,15.28,545.71,8.9,5.8,651.69,5.6,1.2,214.29,0.7,0.1,142.86,24.4,12.4,508.2,0,0,0,4.5,0.7,155.56,30,14.5,483.33,27.9,24.4,874.55,105.1,59.67,567.74,13.1,87.55,6683.21,101.5,19.82,195.27,6.8,1.7,8.5,0.3,0.99,0
110,2005,7,Maharashtra,Beed,2.2,0.9,409.09,42.7,45,1053.86,53,42.8,807.55,255,151.1,592.55,308,193.9,629.55,191.3,129.3,675.9,6.8,11.4,1676.47,0,0,0,0,0,0,35.2,18.8,534.09,52.1,51.6,990.4,25,12.23,489.2,11.7,7.5,641.03,3.5,0.9,257.14,0.9,0.23,255.56,23.3,14.4,618.03,0,0,0,4.3,1.4,325.58,30.4,15.9,523.03,36.1,39.7,1099.72,116,82.19,708.53,23.4,161.3,6893.16,138.6,27.44,197.98,4.6,12.1,16.7,0.3,2.37,0
110,2006,7,Maharashtra,Beed,2,1.5,750,52.4,66.9,1276.72,50.8,55.2,1086.61,251.1,178.7,711.67,301.9,233.9,774.76,184.1,154.1,837.05,7.7,14.7,1909.09,0,0,0,0,0,0,39.9,26.1,654.14,53.2,44.8,842.11,30.2,14.74,488.08,11.6,8,689.66,5.4,1.1,203.7,0.8,0.24,300,23.6,13.5,572.03,1.8,0.27,150,4.3,1.3,302.33,27.7,13.9,501.81,42.1,34.5,819.48,119.3,73.21,613.66,46.7,312.14,6683.94,155.4,35.94,231.27,0,0,0,0,1.22,0
110,2007,7,Maharashtra,Beed,1.5,0.7,466.67,61.8,89.7,1451.46,41,36.01,878.29,242.6,196.3,809.15,283.6,232.31,819.15,162.5,116.72,718.28,8.2,11.96,1458.54,0,0,0,0,0,0,46,33.4,726.09,51.1,31.8,622.31,35.1,17.61,501.71,9.6,6.46,672.92,5.5,1,181.82,0.7,0.25,357.14,20.5,7.6,370.73,1.3,0.52,400,3.8,1.1,289.47,23.9,13.4,560.67,46.5,21,451.61,113.4,51.62,455.2,74,649.79,8780.95,188.2,49.1,260.89,0,0,0,0,2.53,0
